"cruise_number","event","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
2980,"52",2023,59.7462,-49.1687,2059.468,1.58,25.5736397523461,12.3365370768131,1.57999999670798,1.08373678371364e-17,TRUE
2981,"52",2023,59.7462,-49.1687,1849.747,1.59,25.4672024975385,12.3960749331188,1.58999999597746,1.61808501220189e-17,TRUE
2982,"52",2023,59.7462,-49.1687,1640.602,1.83,23.046815140836,13.9001366669287,1.8299999992643,5.41260944022524e-19,TRUE
2983,"52",2023,59.7462,-49.1687,1429.762,2.18,19.5133865960445,15.6743884794519,2.17999999956906,1.85709814970794e-19,TRUE
2984,"52",2023,59.7462,-49.1687,1229.329,2.41,17.1646946517024,16.6911099285551,2.4099999986339,1.86623803648602e-18,TRUE
2985,"52",2023,59.7462,-49.1687,1030.437,2.49,16.8973267376233,16.896921940854,2.4390662044532,0.00259425152880346,FALSE
2986,"52",2023,59.7462,-49.1687,748.513,2.63,17.7435036078835,17.7434841303049,2.39593176955973,0.0547879365014377,FALSE
2987,"52",2023,59.7462,-49.1687,479.59,2.88,19.5962303787986,19.5959076975098,2.30645740098545,0.32895111288437,FALSE
2988,"52",2023,59.7462,-49.1687,329.971,3.02,20.8046746741792,20.8039199378999,2.25149406350947,0.59060137442119,FALSE
2989,"52",2023,59.7462,-49.1687,209.996,3.45,23.4491506103899,23.4457032052286,2.13950689914685,1.71739216738371,FALSE
2990,"52",2023,59.7462,-49.1687,99.065,3.43,24.2422599653136,24.2252596617767,2.10754965592495,1.74887491254421,FALSE
2991,"52",2023,59.7462,-49.1687,49.505,3.43,24.2422599653136,24.2252596617767,2.10754965592495,1.74887491254421,FALSE
2992,"52",2023,59.7462,-49.1687,24.668,3.55,22.9446167946625,22.9342044307224,2.15980229255197,1.93264966579375,FALSE
2993,"52",2023,59.7462,-49.1687,1.973,3.53,22.9565740729263,22.9546074471866,2.15958552712655,1.87803582746102,FALSE
2994,"57",2023,60.2848,-48.5343,2766.825,1.6,25.3612040921119,12.4557186248925,1.59999999507124,2.42926626627059e-17,TRUE
2995,"57",2023,60.2848,-48.5343,2572.853,1.6,25.3612040921119,12.4557186248925,1.59999999507124,2.42926626627059e-17,TRUE
2996,"57",2023,60.2848,-48.5343,2491.552,1.51,26.3309074373926,11.9213257955418,1.50999999882508,1.38043112388003e-18,TRUE
2997,"57",2023,60.2848,-48.5343,2391.54,1.45,26.9969080287393,11.5648838596792,1.44999999904438,9.13203695744379e-19,TRUE
2998,"57",2023,60.2848,-48.5343,2270.32,1.62,25.1505284993773,12.5753949773867,1.61999999262079,5.44527651089041e-17,TRUE
2999,"57",2023,60.2848,-48.5343,2132.556,1.51,26.3309074373926,11.9213257955418,1.50999999882508,1.38043112388003e-18,TRUE
3000,"57",2023,60.2848,-48.5343,1968.934,1.62,25.1505284993773,12.5753949773867,1.61999999262079,5.44527651089041e-17,TRUE
3001,"57",2023,60.2848,-48.5343,1789.99,1.89,22.4823370640345,14.31643834391,1.88999999932,4.62397660675952e-19,TRUE
3002,"57",2023,60.2848,-48.5343,1612.865,2.17,19.6095315078379,15.6158398548352,2.16999999956582,1.88514800939017e-19,TRUE
3003,"57",2023,60.2848,-48.5343,1411.926,2.22,19.1296764292535,15.910907742529,2.21999999959948,1.60415963979655e-19,TRUE
3004,"57",2023,60.2848,-48.5343,1208.882,2.28,18.5607564501728,16.2840689198083,2.28000000024774,6.13731523986127e-20,TRUE
3005,"57",2023,60.2848,-48.5343,1009.342,2.45,16.8496055483961,16.8489696770807,2.44153752694532,7.16134502011335e-05,FALSE
3006,"57",2023,60.2848,-48.5343,510.375,2.82,19.3215489882766,19.3211853608606,2.31930850960059,0.250691968558378,FALSE
3007,"57",2023,60.2848,-48.5343,370.521,2.51,17.0550056164434,17.0549324674451,2.43092174142122,0.00625337097985291,FALSE
3008,"57",2023,60.2848,-48.5343,250.602,3.21,22.0665443479112,22.0662163474375,2.19675207526578,1.02667135697821,FALSE
3009,"57",2023,60.2848,-48.5343,152.48,3.15,22.0681337254106,22.0647287346056,2.19658468959456,0.909000754115506,FALSE
3010,"57",2023,60.2848,-48.5343,99.602,3.28,23.2380611120451,23.2380343532006,2.14815821118461,1.28106583490883,FALSE
3011,"57",2023,60.2848,-48.5343,49.79,3.59,22.9589161298387,22.946394895979,2.1591471409051,2.04733990438004,FALSE
3012,"57",2023,60.2848,-48.5343,30.747,3.6,22.8094790448445,22.8041638006202,2.16552787848596,2.057710267401,FALSE
3013,"57",2023,60.2848,-48.5343,19.781,3.47,22.7538021620944,22.7534279043788,2.16798698589143,1.69523788890809,FALSE
3014,"57",2023,60.2848,-48.5343,9.629,3.55,22.9446167946625,22.9342044307224,2.15980229255197,1.93264966579375,FALSE
3015,"57",2023,60.2848,-48.5343,3.258,3.52,22.9575868948896,22.9533886116383,2.15947160584407,1.85103751130452,FALSE
3016,"62",2023,60.4385,-48.354,131.594,3.74,22.9447281515141,22.9445329496074,2.16012908018188,2.49599212328694,FALSE
3017,"62",2023,60.4385,-48.354,100.307,3.83,22.946054370924,22.9355404287906,2.15973999542416,2.7897684828857,FALSE
3018,"62",2023,60.4385,-48.354,79.819,4.09,16.9182791133986,16.8898279685024,2.43708019401588,2.73214388501459,FALSE
3019,"62",2023,60.4385,-48.354,60.218,4.03,17.0120145221344,17.0115719018774,2.43312806068545,2.54999999057022,FALSE
3020,"62",2023,60.4385,-48.354,49.841,4.15,16.9027339446072,16.9002310915921,2.43871841026361,2.9284846793707,FALSE
3021,"62",2023,60.4385,-48.354,39.53,4.11,16.8917411923498,16.8890955111152,2.43928425524007,2.79129109978872,FALSE
3022,"62",2023,60.4385,-48.354,30.14,4.25,16.9924193402931,16.9666194931842,2.43332689387638,3.30030117451285,FALSE
3023,"62",2023,60.4385,-48.354,19.672,4.49,16.7500198226467,16.7468950867197,2.44664650472413,4.17529350665611,FALSE
3024,"62",2023,60.4385,-48.354,9.68,4.5,16.9712683207641,16.968018234474,2.43514404283817,4.26363012382672,FALSE
3025,"62",2023,60.4385,-48.354,2.302,4.43,16.6887909325522,16.6886312556113,2.4499423501894,3.92062829657347,FALSE
3026,"70",2023,60.5633,-48.2235,114.117,4.08,17.0083133482533,17.0078076763801,2.43331719015877,2.7115642762266,FALSE
3027,"70",2023,60.5633,-48.2235,100.553,3.91,22.9486944766446,22.9380937720083,2.15962883153425,3.06379922739614,FALSE
3028,"70",2023,60.5633,-48.2235,80.333,4.19,17.0464866022946,17.0443473571855,2.43129467503664,3.09304442005449,FALSE
3029,"70",2023,60.5633,-48.2235,59.99,4.07,16.9307208847853,16.9278460722595,2.43725540301101,2.66585491899675,FALSE
3030,"70",2023,60.5633,-48.2235,49.79,4.36,16.7255626291504,16.725221434319,2.44801319705194,3.65569353464754,FALSE
3031,"70",2023,60.5633,-48.2235,40.152,4.48,16.8601269600069,16.8583032811598,2.44095254269705,4.15771453313364,FALSE
3032,"70",2023,60.5633,-48.2235,29.828,4.63,16.8873018079246,16.8867881200107,2.43958301768239,4.7979265564254,FALSE
3033,"70",2023,60.5633,-48.2235,20.143,4.49,16.7500198226467,16.7468950867197,2.44664650472413,4.17529350665611,FALSE
3034,"70",2023,60.5633,-48.2235,10.349,4.51,16.9827413361184,16.9711847666698,2.43428423428024,4.30859594005758,FALSE
3035,"70",2023,60.5633,-48.2235,3.242,4.51,16.9827413361184,16.9711847666698,2.43428423428024,4.30859594005758,FALSE
3036,"75",2023,60.3602,-48.4542,1179.283,2.64,17.9274734401725,17.9269216192329,2.38673072004376,0.0641453281695538,FALSE
3037,"75",2023,60.3602,-48.4542,575.432,2.95,20.3371705040235,20.3370641094291,2.27247138571106,0.459045023180287,FALSE
3038,"75",2023,60.3602,-48.4542,549.14,2.92,19.9255665795066,19.9255178207769,2.29123672398793,0.395343257261433,FALSE
3039,"75",2023,60.3602,-48.4542,450.531,3.05,21.1634588292345,21.1568985874614,2.2354724234768,0.663455172916759,FALSE
3040,"75",2023,60.3602,-48.4542,352.089,3.16,22.2159968809523,22.2159243576661,2.19044362175518,0.940039570595204,FALSE
3041,"75",2023,60.3602,-48.4542,250.394,3.28,23.2380611120451,23.2380343532006,2.14815821118461,1.28106583490883,FALSE
3042,"75",2023,60.3602,-48.4542,152.132,3.25,22.335285548395,22.3307640430759,2.18528206407119,1.13362428308851,FALSE
3043,"75",2023,60.3602,-48.4542,100.22,3.49,22.9356661399467,22.9353563941887,2.16049737685646,1.76757722494556,FALSE
3044,"75",2023,60.3602,-48.4542,79.939,3.38,23.8163720576933,23.8161771570615,2.12490731319534,1.57525765247054,FALSE
3045,"75",2023,60.3602,-48.4542,59.866,3.47,22.7538021620944,22.7534279043788,2.16798698589143,1.69523788890809,FALSE
3046,"75",2023,60.3602,-48.4542,50.306,3.48,23.1626781035662,22.8581128320444,2.14131820279936,1.79206895415632,FALSE
3047,"75",2023,60.3602,-48.4542,40.57,3.6,22.8094790448445,22.8041638006202,2.16552787848596,2.057710267401,FALSE
3048,"75",2023,60.3602,-48.4542,29.574,3.47,22.7538021620944,22.7534279043788,2.16798698589143,1.69523788890809,FALSE
3049,"75",2023,60.3602,-48.4542,20.459,3.28,23.2380611120451,23.2380343532006,2.14815821118461,1.28106583490883,FALSE
3050,"75",2023,60.3602,-48.4542,8.889,3.66,22.943124128194,22.940393348206,2.16011269411199,2.24966193036399,FALSE
3051,"75",2023,60.3602,-48.4542,1.242,3.64,22.9473497385716,22.9374882287167,2.15970799416067,2.19126442255184,FALSE
3052,"78",2023,60.1733,-48.6567,2886.581,2.08,20.4812557445103,15.1020737268844,2.08000000029566,8.74134877079297e-20,TRUE
3053,"78",2023,60.1733,-48.6567,2840.143,2.1,20.2863899657574,15.2141351655304,2.09999999989677,1.06562225015457e-20,TRUE
3054,"78",2023,60.1733,-48.6567,2760.399,1.97,21.5633260426855,14.4969820492296,1.97000001260342,1.58846169862725e-16,TRUE
3055,"78",2023,60.1733,-48.6567,2660.025,1.63,25.0458537286754,12.6354641382374,1.62999999102056,8.06302803544079e-17,TRUE
3056,"78",2023,60.1733,-48.6567,2539.411,1.44,27.1094277575749,11.5052195783618,1.4399999990506,9.01362684709687e-19,TRUE
3057,"78",2023,60.1733,-48.6567,2399.871,1.14,30.694215648944,9.64367491571362,1.14000003579537,1.28130827509376e-15,TRUE
3058,"78",2023,60.1733,-48.6567,2239.915,1.52,26.2214236649009,11.9805861726189,1.51999999871686,1.6464375321011e-18,TRUE
3059,"78",2023,60.1733,-48.6567,2059.921,1.38,27.7937464201404,11.1448045024301,1.3800000241302,5.82266329915548e-16,TRUE
3060,"78",2023,60.1733,-48.6567,1859.019,1.7,24.3256194446465,13.0620237310251,1.69999997094111,8.44419369667736e-16,TRUE
3061,"78",2023,60.1733,-48.6567,1660.654,1.9,22.3898062800291,14.3880396177536,1.89999999932979,4.491786147275e-19,TRUE
3062,"78",2023,60.1733,-48.6567,1460.356,2.06,20.6766870690956,14.990789283671,2.06000000101391,1.02802217907787e-18,TRUE
3063,"78",2023,60.1733,-48.6567,1260.189,2.3,18.3726507258005,16.4133505802411,2.29999999892711,1.15109437947139e-18,TRUE
3064,"78",2023,60.1733,-48.6567,1060.005,2.76,18.807585323821,18.807003086429,2.34372584655343,0.173284170827658,FALSE
3065,"78",2023,60.1733,-48.6567,749.086,2.66,18.0825422702515,18.0824359224984,2.3790571393655,0.0789288909414952,FALSE
3066,"78",2023,60.1733,-48.6567,560.931,3,20.5552645957608,20.5540100042755,2.26261133274853,0.543742046590898,FALSE
3067,"78",2023,60.1733,-48.6567,429.766,3.15,22.0681337254106,22.0647287346056,2.19658468959456,0.909000754115506,FALSE
3068,"78",2023,60.1733,-48.6567,310.363,3.2,21.6546586772656,21.6482487930467,2.21414445353083,0.971911158504029,FALSE
3069,"78",2023,60.1733,-48.6567,199.349,3.46,23.5820036552972,23.5755932527102,2.13406893649569,1.75809318516568,FALSE
3070,"78",2023,60.1733,-48.6567,99.206,3.46,23.5820036552972,23.5755932527102,2.13406893649569,1.75809318516568,FALSE
3071,"78",2023,60.1733,-48.6567,49.771,3.51,22.9612085816336,22.9506411642791,2.1591164742716,1.82488630008438,FALSE
3072,"78",2023,60.1733,-48.6567,29.521,3.73,22.9334943675652,22.9320068276698,2.16054835508095,2.46317846573912,FALSE
3073,"78",2023,60.1733,-48.6567,19.467,3.77,22.9268375470529,22.9261245662104,2.16084684623459,2.58937387227317,FALSE
3074,"78",2023,60.1733,-48.6567,2.663,3.61,22.9356151952486,22.9325431091005,2.16040988708147,2.10131149547115,FALSE
3075,"82",2023,59.9748,-48.8878,2941.433,2.17,19.6095315078379,15.6158398548352,2.16999999956582,1.88514800939017e-19,TRUE
3076,"82",2023,59.9748,-48.8878,2860.497,1.92,22.2060168163748,14.5332167869536,1.9199999993497,4.22886960179315e-19,TRUE
3077,"82",2023,59.9748,-48.8878,2761.851,1.76,23.7258646928468,13.4396605143015,1.75999999920684,6.29102052797106e-19,TRUE
3078,"82",2023,59.9748,-48.8878,2640.115,1.58,25.5736397523461,12.3365370768131,1.57999999670798,1.08373678371364e-17,TRUE
3079,"82",2023,59.9748,-48.8878,2503.985,1.3,28.731129539072,10.6558961466741,1.29999999930415,4.84214082538586e-19,TRUE
3080,"82",2023,59.9748,-48.8878,2342.507,1.38,27.7937464201404,11.1448045024301,1.3800000241302,5.82266329915548e-16,TRUE
3081,"82",2023,59.9748,-48.8878,2161.679,1.5,26.4408242820518,11.8620448171637,1.49999999890228,1.20498608680227e-18,TRUE
3082,"82",2023,59.9748,-48.8878,1981.786,1.5,26.4408242820518,11.8620448171637,1.49999999890228,1.20498608680227e-18,TRUE
3083,"82",2023,59.9748,-48.8878,1782.043,1.69,24.4271638068742,13.000300427712,1.68999997480738,6.34668034840073e-16,TRUE
3084,"82",2023,59.9748,-48.8878,1583.178,2.04,20.8727165439053,14.8802387208562,2.04000000217484,4.72993809121436e-18,TRUE
3085,"82",2023,59.9748,-48.8878,1382.523,2.17,19.6095315078379,15.6158398548352,2.16999999956582,1.88514800939017e-19,TRUE
3086,"82",2023,59.9748,-48.8878,1181.29,2.38,17.6288495864549,16.9604636052333,2.37999999967378,1.06421767165741e-19,TRUE
3087,"82",2023,59.9748,-48.8878,980.425,2.43,16.9639418331338,16.7887509511466,2.42999999727765,7.4112083272905e-18,TRUE
3088,"82",2023,59.9748,-48.8878,749.743,2.84,19.3457924138839,19.3452612054642,2.31816314103738,0.272313707371971,FALSE
3089,"82",2023,59.9748,-48.8878,501.067,2.97,20.321731570849,20.3146956830657,2.27294431642367,0.485886626006068,FALSE
3090,"82",2023,59.9748,-48.8878,380.763,3.15,22.0681337254106,22.0647287346056,2.19658468959456,0.909000754115506,FALSE
3091,"82",2023,59.9748,-48.8878,260.215,3.44,24.11804524224,24.1162467082707,2.11291827658775,1.76114590061483,FALSE
3092,"82",2023,59.9748,-48.8878,170.358,3.45,23.4491506103899,23.4457032052286,2.13950689914685,1.71739216738371,FALSE
3093,"82",2023,59.9748,-48.8878,100.112,3.4,23.6109536086447,23.6108886959111,2.13311346493456,1.60500149273013,FALSE
3094,"82",2023,59.9748,-48.8878,25.323,3.93,22.963981882283,22.9491518744794,2.15886446181459,3.13692109462334,FALSE
3095,"82",2023,59.9748,-48.8878,1.728,3.86,22.952066830486,22.949017448797,2.15973534972828,2.89089988096361,FALSE
3096,"98",2023,55.4192,-53.829,2715.438,1.98,21.4642357280042,14.5514909637555,1.98000001038139,1.07773183942805e-16,TRUE
3097,"98",2023,55.4192,-53.829,2590.803,1.83,23.046815140836,13.9001366669287,1.8299999992643,5.41260944022524e-19,TRUE
3098,"98",2023,55.4192,-53.829,2510.243,1.81,23.2385649779955,13.7660446351439,1.80999999924704,5.66952314265987e-19,TRUE
3099,"98",2023,55.4192,-53.829,2409.644,1.59,25.4672024975385,12.3960749331188,1.58999999597746,1.61808501220189e-17,TRUE
3100,"98",2023,55.4192,-53.829,2289.518,1.65,24.8378363565289,12.7561576276255,1.64999998694049,1.70550886290156e-16,TRUE
3101,"98",2023,55.4192,-53.829,2149.887,1.7,24.3256194446465,13.0620237310251,1.69999997094111,8.44419369667736e-16,TRUE
3102,"98",2023,55.4192,-53.829,1989.847,1.83,23.046815140836,13.9001366669287,1.8299999992643,5.41260944022524e-19,TRUE
3103,"98",2023,55.4192,-53.829,1810.255,1.73,24.0236996440681,13.2491598291866,1.72999995777714,1.78276991478273e-15,TRUE
3104,"98",2023,55.4192,-53.829,1609.992,2.14,19.8985866958501,15.441590349447,2.13999999959651,1.62806077026937e-19,TRUE
3105,"98",2023,55.4192,-53.829,1409.462,2.55,17.0986211650261,17.0983682400137,2.4286696294479,0.0147210588183098,FALSE
3106,"98",2023,55.4192,-53.829,1209.981,2.88,19.5962303787986,19.5959076975098,2.30645740098545,0.32895111288437,FALSE
3107,"98",2023,55.4192,-53.829,1030.327,2.74,18.6262502311631,18.6253556565329,2.35245244739961,0.150193105526551,FALSE
3108,"98",2023,55.4192,-53.829,749.207,3.03,20.8848114651604,20.8840407835375,2.24793858328679,0.611620059511474,FALSE
3109,"98",2023,55.4192,-53.829,508.777,3.59,22.9589161298387,22.946394895979,2.1591471409051,2.04733990438004,FALSE
3110,"98",2023,55.4192,-53.829,369.529,3.63,22.7902636617016,22.7900358975974,2.16648578195084,2.14187386643203,FALSE
3111,"98",2023,55.4192,-53.829,249.741,3.79,22.9375935403959,22.9369854486609,2.16040856870778,2.65556823294102,FALSE
3112,"98",2023,55.4192,-53.829,150.504,3.78,22.932193321354,22.930021381036,2.16057958414637,2.62252248328355,FALSE
3113,"98",2023,55.4192,-53.829,50.102,3.97,21.6457364154591,21.6448618751678,2.21470855565846,3.08104805457861,FALSE
3114,"98",2023,55.4192,-53.829,29.914,4.12,17.0050427531345,17.0020192487753,2.43340536036812,2.84460147843498,FALSE
3115,"98",2023,55.4192,-53.829,20.501,4.27,16.7075326688956,16.7049152235115,2.4488830490875,3.31646694890083,FALSE
3116,"98",2023,55.4192,-53.829,10.41,4.21,17.0214389330722,17.021197827629,2.43264792236725,3.15898040786545,FALSE
3117,"98",2023,55.4192,-53.829,1.238,4.3,17.0074089713236,17.004987784531,2.43330245448192,3.48455972644322,FALSE
3118,"103",2023,55.2585,-53.9888,2062.957,1.77,23.6274962318639,13.5039991024565,1.76999999921455,6.16935425242381e-19,TRUE
3119,"103",2023,55.2585,-53.9888,1969.856,1.73,24.0236996440681,13.2491598291866,1.72999995777714,1.78276991478273e-15,TRUE
3120,"103",2023,55.2585,-53.9888,1901.688,1.79,23.4321232107393,13.6340470551362,1.78999999923046,5.92194525994658e-19,TRUE
3121,"103",2023,55.2585,-53.9888,1811.275,1.95,21.9332881856519,14.7557617967355,1.94999999938017,3.84189736194908e-19,TRUE
3122,"103",2023,55.2585,-53.9888,1691.881,2.06,20.6766870690956,14.990789283671,2.06000000101391,1.02802217907787e-18,TRUE
3123,"103",2023,55.2585,-53.9888,1550.485,2.04,20.8727165439053,14.8802387208562,2.04000000217484,4.72993809121436e-18,TRUE
3124,"103",2023,55.2585,-53.9888,1392.179,2.44,16.8616393034491,16.8325449079515,2.43999994945784,2.55451000609189e-15,TRUE
3125,"103",2023,55.2585,-53.9888,1211.371,2.67,18.1700691119725,18.1669750810385,2.37464242556663,0.087236096775161,FALSE
3126,"103",2023,55.2585,-53.9888,1030.437,2.87,19.5096645493129,19.5091562409389,2.31048693605023,0.313054868730463,FALSE
3127,"103",2023,55.2585,-53.9888,754.186,3.1,21.3773923081529,21.3725120818952,2.22618775452892,0.763547840335204,FALSE
3128,"103",2023,55.2585,-53.9888,510.534,3.52,22.9575868948896,22.9533886116383,2.15947160584407,1.85103751130452,FALSE
3129,"103",2023,55.2585,-53.9888,370.755,3.79,22.9375935403959,22.9369854486609,2.16040856870778,2.65556823294102,FALSE
3130,"103",2023,55.2585,-53.9888,251.001,3.78,22.932193321354,22.930021381036,2.16057958414637,2.62252248328355,FALSE
3131,"103",2023,55.2585,-53.9888,160.945,3.84,22.9469166443063,22.9356153793177,2.15967906913836,2.82347843069172,FALSE
3132,"103",2023,55.2585,-53.9888,100.924,4.03,17.0120145221344,17.0115719018774,2.43312806068545,2.54999999057022,FALSE
3133,"103",2023,55.2585,-53.9888,80.026,4.14,16.8850630401805,16.8843751966822,2.43969366055494,2.89104164795706,FALSE
3134,"103",2023,55.2585,-53.9888,60.619,4.18,17.0185788561867,17.0182834901637,2.43279383342544,3.05272938851617,FALSE
3135,"103",2023,55.2585,-53.9888,40.958,4.35,16.7253114263508,16.7226170135147,2.44795101653588,3.61779033549691,FALSE
3136,"103",2023,55.2585,-53.9888,30.716,4.28,17.027700030102,17.0258788096395,2.43227405738631,3.41409115900766,FALSE
3137,"103",2023,55.2585,-53.9888,19.877,4.34,16.9855703259855,16.982214506629,2.43440101697919,3.63130748408993,FALSE
3138,"103",2023,55.2585,-53.9888,9.324,4.28,17.027700030102,17.0258788096395,2.43227405738631,3.41409115900766,FALSE
3139,"103",2023,55.2585,-53.9888,2.069,4.42,16.6850155931055,16.6840468442937,2.45011410474011,3.88045044034386,FALSE
3140,"106",2023,55.1072,-54.1358,929.969,3.22,22.6446290424733,22.6424442184797,2.17244930544195,1.09736245766906,FALSE
3141,"106",2023,55.1072,-54.1358,859.717,3.31,23.5976741774824,23.5882576044478,2.13334323689183,1.38452113816821,FALSE
3142,"106",2023,55.1072,-54.1358,788.834,3.48,23.1626781035662,22.8581128320444,2.14131820279936,1.79206895415632,FALSE
3143,"106",2023,55.1072,-54.1358,702.063,3.49,22.9356661399467,22.9353563941887,2.16049737685646,1.76757722494556,FALSE
3144,"106",2023,55.1072,-54.1358,600.289,3.61,22.9356151952486,22.9325431091005,2.16040988708147,2.10131149547115,FALSE
3145,"106",2023,55.1072,-54.1358,502.147,3.57,22.9580331366139,22.957587206305,2.15957497848661,1.98929874131106,FALSE
3146,"106",2023,55.1072,-54.1358,402.206,3.95,22.9737391759921,22.9287897457781,2.15748700855029,3.213102824516,FALSE
3147,"106",2023,55.1072,-54.1358,302.059,3.9,22.9281843768007,22.9206365886787,2.16056986211896,3.02561720456887,FALSE
3148,"106",2023,55.1072,-54.1358,200.364,3.85,22.954049575978,22.9474311190135,2.15953824763031,2.8576609362248,FALSE
3149,"106",2023,55.1072,-54.1358,150.534,3.99,16.8005027176825,16.799616760554,2.44408518344657,2.38985262003944,FALSE
3150,"106",2023,55.1072,-54.1358,99.869,4.07,16.9307208847853,16.9278460722595,2.43725540301101,2.66585491899675,FALSE
3151,"106",2023,55.1072,-54.1358,80.31,4.38,16.9894220918199,16.988800826556,2.43428960649737,3.78578893538416,FALSE
3152,"106",2023,55.1072,-54.1358,59.231,4.4,16.8673785985662,16.8668677397016,2.44061778878291,3.83917864963399,FALSE
3153,"106",2023,55.1072,-54.1358,49.963,4.37,17.0079633645751,17.0074325128211,2.43333445932995,3.7506734164188,FALSE
3154,"106",2023,55.1072,-54.1358,39.948,4.67,16.7376643838439,16.7258609028208,2.44701396695492,4.94166690311349,FALSE
3155,"106",2023,55.1072,-54.1358,30.233,4.64,16.7216387263011,16.7213241472081,2.4482191472223,4.80390330660292,FALSE
3156,"106",2023,55.1072,-54.1358,19.545,4.76,16.7493382075705,16.7366748333664,2.44637672971089,5.35285263682329,FALSE
3157,"106",2023,55.1072,-54.1358,9.462,4.89,16.6454547157372,16.6439026638176,2.45216834363273,5.94302318478637,FALSE
3158,"106",2023,55.1072,-54.1358,2.331,4.92,17.2235498765849,17.2224817543195,2.42223166599222,6.23884665037202,FALSE
3159,"110",2023,54.9505,-54.2918,357.534,3.89,22.9601282654414,22.9475656564037,2.15909607505865,2.99602839737736,FALSE
3160,"110",2023,54.9505,-54.2918,327.616,3.74,22.9447281515141,22.9445329496074,2.16012908018188,2.49599212328694,FALSE
3161,"110",2023,54.9505,-54.2918,292.057,3.75,22.9379769417572,22.9379667063036,2.1604122154479,2.52678932479725,FALSE
3162,"110",2023,54.9505,-54.2918,248.885,3.96,24.6505679712261,22.5617094121009,2.02326051774962,3.75095982210748,FALSE
3163,"110",2023,54.9505,-54.2918,201.66,4.1,17.0198731731429,17.0174032720098,2.43265724799294,2.78003185267048,FALSE
3164,"110",2023,54.9505,-54.2918,149.329,4.31,17.00848607628,17.0082007965973,2.43331533862036,3.52194531825762,FALSE
3165,"110",2023,54.9505,-54.2918,100.428,4.72,16.7317102720445,16.7315125164264,2.44769652451481,5.16336308470206,FALSE
3166,"110",2023,54.9505,-54.2918,79.242,4.73,16.7360904317373,16.735110629424,2.44744264751534,5.21006806738177,FALSE
3167,"110",2023,54.9505,-54.2918,59.402,4.8,16.7289695805258,16.7248128434235,2.44771303284384,5.53325397585271,FALSE
3168,"110",2023,54.9505,-54.2918,48.969,4.68,16.7957965379437,16.7842581486402,2.44398925629785,4.99974404595145,FALSE
3169,"110",2023,54.9505,-54.2918,39.661,4.85,17.2559531670406,17.255100010889,2.42058093563353,5.90207699030724,FALSE
3170,"110",2023,54.9505,-54.2918,28.732,4.93,17.2336883652173,17.2218506878837,2.42136665326654,6.29324126834309,FALSE
3171,"110",2023,54.9505,-54.2918,19.164,4.88,17.275973047831,17.2758176361741,2.41958032869088,6.05366495896488,FALSE
3172,"110",2023,54.9505,-54.2918,8.72,5.09,16.6853303428187,16.6840706695086,2.45008831940347,6.96913368134999,FALSE
3173,"110",2023,54.9505,-54.2918,1.907,5.17,17.0883311024816,17.0621618520673,2.42836713195306,7.5165507831553,FALSE
3174,"113",2023,54.7557,-54.4913,235.794,3.82,22.9519697263211,22.9462243890227,2.15965190451364,2.75675579818517,FALSE
3175,"113",2023,54.7557,-54.4913,199.32,4.44,16.7424665086318,16.7352292269869,2.44690929777445,3.97241054729793,FALSE
3176,"113",2023,54.7557,-54.4913,150.16,4.59,17.1804108857764,16.6059184731637,2.40591640856839,4.7702211343608,FALSE
3177,"113",2023,54.7557,-54.4913,100.548,4.87,16.6477041253559,16.6465019213052,2.45206157556162,5.84642622437554,FALSE
3178,"113",2023,54.7557,-54.4913,50.388,4.76,16.7493382075705,16.7366748333664,2.44637672971089,5.35285263682329,FALSE
3179,"113",2023,54.7557,-54.4913,20.117,4.89,16.6454547157372,16.6439026638176,2.45216834363273,5.94302318478637,FALSE
3180,"113",2023,54.7557,-54.4913,9.983,5.26,17.0507632623141,17.0496850373724,2.43110820120727,8.00262880927675,FALSE
3181,"113",2023,54.7557,-54.4913,2.009,5.08,17.1558930504262,17.1552970721236,2.42571509799972,7.04522834098664,FALSE
3182,"116",2023,54.4877,-54.7532,189.614,4.37,17.0079633645751,17.0074325128211,2.43333445932995,3.7506734164188,FALSE
3183,"116",2023,54.4877,-54.7532,150.37,4.5,16.9712683207641,16.968018234474,2.43514404283817,4.26363012382672,FALSE
3184,"116",2023,54.4877,-54.7532,124.93,4.57,16.7054068920915,16.7052170686252,2.44907191960679,4.49833592220043,FALSE
3185,"116",2023,54.4877,-54.7532,100.173,4.82,17.3450524926762,17.3301794587355,2.41558338960284,5.78121923635375,FALSE
3186,"116",2023,54.4877,-54.7532,80.259,4.69,16.7936120700066,16.7874916467217,2.44427662005857,5.04327349921558,FALSE
3187,"116",2023,54.4877,-54.7532,60.866,4.89,16.6454547157372,16.6439026638176,2.45216834363273,5.94302318478637,FALSE
3188,"116",2023,54.4877,-54.7532,50.197,4.94,17.2508343196294,17.2506518598989,2.42086420576366,6.34604514980278,FALSE
3189,"116",2023,54.4877,-54.7532,39.874,4.86,19.0520482168727,15.6419933136292,2.2170621098757,6.98512069105467,FALSE
3190,"116",2023,54.4877,-54.7532,30.456,5.19,16.6965870466818,16.6955941176905,2.44950766686472,7.51029822797325,FALSE
3191,"116",2023,54.4877,-54.7532,10.151,5.34,16.7635042849773,16.7285077792418,2.44492199348755,8.38147666379212,FALSE
